"Invoice/Item Number","Date","Store Number","Store Name","Address","City","Zip Code","Store Location","County Number","County","Category","Category Name","Vendor Number","Vendor Name","Item Number","Item Description","Pack","Bottle Volume (ml)","State Bottle Cost","State Bottle Retail","Bottles Sold","Sale (Dollars)","Volume Sold (Liters)","Volume Sold (Gallons)","Iowa ZIP Code Tabulation Areas","Iowa Watershed Sub-Basins (HUC 08)","Iowa Watersheds (HUC 10)","County Boundaries of Iowa","US Counties"
"INV-14692500022","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",370,"PERNOD RICARD USA",28087,"Beefeater Gin",12,1000,14.49,21.74,12,260.88,12,3.17,511,18,244,35,176
"INV-14692500040","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",259,"Heaven Hill Brands",43076,"Admiral Nelson Coconut Rum",12,750,5.78,8.67,12,104.04,9,2.37,511,18,244,35,176
"INV-14692500044","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",260,"DIAGEO AMERICAS",43337,"Captain Morgan Spiced Rum",12,1000,11.75,17.63,72,1269.36,72,19.02,511,18,244,35,176
"INV-14692500054","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69636,"Dr. Mcgillicuddy's Cherry Schnapps",12,750,8.66,12.99,12,155.88,9,2.37,511,18,244,35,176
"INV-14692500023","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",35,"BACARDI USA INC",28233,"Bombay Sapphire Gin",12,1000,16.5,24.75,12,297,12,3.17,511,18,244,35,176
"INV-14692500076","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",229,"DEHNER DISTILLERY",36874,"Blue Ox Vodka",12,1000,3.5,5.25,120,630,120,31.7,511,18,244,35,176
"INV-14692500021","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1701100,"Temporary & Specialty Packages",260,"DIAGEO AMERICAS",10784,"Crown Royal Salted Caramel",12,750,15.59,23.39,24,561.36,18,4.75,511,18,244,35,176
"INV-14692500011","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",260,"DIAGEO AMERICAS",17086,"Bulleit Bourbon",12,750,16,24,12,288,9,2.37,511,18,244,35,176
"INV-14692500058","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69947,"Rumple Minze Peppermint Schnapps Liqueur",12,1000,15.84,23.76,48,1140.48,48,12.68,511,18,244,35,176
"INV-14692500060","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1092100,"Imported Distilled Spirit Specialty",434,"LUXCO INC",75087,"Juarez Gold Dss",12,1000,5.17,7.76,24,186.24,24,6.34,511,18,244,35,176
"INV-14692500015","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",55,"SAZERAC NORTH AMERICA",21597,"Ten High",12,1000,4.94,7.41,12,88.92,12,3.17,511,18,244,35,176
"INV-14692500057","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69946,"Rumple Minze Peppermint Schnapps Liqueur",12,750,13,19.5,12,234,9,2.37,511,18,244,35,176
"INV-14692500032","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36667,"Korski Vodka",12,1000,4.32,6.48,24,155.52,24,6.34,511,18,244,35,176
"INV-14692500082","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",115,"CONSTELLATION BRANDS INC",27523,"High West Campfire",6,750,37.5,56.25,3,168.75,2.25,0.59,511,18,244,35,176
"INV-14692500031","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36307,"Hawkeye Vodka",12,1000,4.05,6.08,12,72.96,12,3.17,511,18,244,35,176
"INV-14692500024","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",27783,"Jim Beam Apple",12,750,10.49,15.74,12,188.88,9,2.37,511,18,244,35,176
"INV-14692500003","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",10550,"Black Velvet Toasted Caramel",12,750,6.75,10.13,12,121.56,9,2.37,511,18,244,35,176
"INV-14692500009","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15626,"Jameson",12,750,15.99,23.99,12,287.88,9,2.37,511,18,244,35,176
"INV-14692500075","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",434,"LUXCO INC",89387,"Juarez Tequila Gold",12,1000,8,12,12,144,12,3.17,511,18,244,35,176
"INV-14692500067","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82606,"Dekuyper Sour Apple Pucker",12,750,6.47,9.71,12,116.52,9,2.37,511,18,244,35,176
"INV-14692500045","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",434,"LUXCO INC",44657,"Lady Bligh Spiced Rum",12,1000,7.25,10.88,12,130.56,12,3.17,511,18,244,35,176
"INV-14692600003","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82637,"Dekuyper Grape Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-14692500019","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",26827,"Jack Daniels Old #7 Black Lbl",12,1000,18.89,28.34,24,680.16,24,6.34,511,18,244,35,176
"INV-14692500038","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",259,"Heaven Hill Brands",43027,"Admiral Nelson Spiced Rum",12,1000,7.28,10.92,36,393.12,36,9.51,511,18,244,35,176
"INV-14692500051","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081100,"Coffee Liqueurs",370,"PERNOD RICARD USA",67527,"Kahlua Coffee Liqueur",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-14692500008","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11777,"Black Velvet",12,1000,6.63,9.95,24,238.8,24,6.34,511,18,244,35,176
"INV-14692500033","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36668,"Korski Vodka",6,1750,7.04,10.56,6,63.36,10.5,2.77,511,18,244,35,176
"INV-14692500020","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011600,"Straight Rye Whiskies",260,"DIAGEO AMERICAS",27025,"Bulleit 95 Rye",12,750,16,24,12,288,9,2.37,511,18,244,35,176
"INV-14692500078","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",260,"DIAGEO AMERICAS",75183,"Ketel One Botanical Peach & Orange Blossom",12,750,12.5,18.75,12,225,9,2.37,511,18,244,35,176
"INV-14692600002","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82857,"Dekuyper Island Punch Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-14692500062","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",322,"Prestige Wine & Spirits Group",75198,"Kinky Blue Liqueur",6,750,10,15,6,90,4.5,1.18,511,18,244,35,176
"INV-14692500065","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",434,"LUXCO INC",80577,"Arrow Peppermint Schnapps",12,1000,3.84,5.76,12,69.12,12,3.17,511,18,244,35,176
"INV-14692500048","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",192,"Mast-Jagermeister US, Inc",65256,"Jagermeister Liqueur",12,750,12.45,18.68,12,224.16,9,2.37,511,18,244,35,176
"INV-14692500001","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",64868,"Fireball Cinnamon Whiskey",6,1750,15.33,23,6,138,10.5,2.77,511,18,244,35,176
"INV-14692500041","09/27/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43126,"Bacardi Superior Rum",12,750,8.26,12.39,12,148.68,9,2.37,511,18,244,35,176
"INV-14835400078","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82866,"Dekuyper Watermelon Pucker",12,750,6.47,9.71,12,116.52,9,2.37,511,18,244,35,176
"INV-14835400041","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",259,"Heaven Hill Brands",43027,"Admiral Nelson Spiced Rum",12,1000,7.28,10.92,48,524.16,48,12.68,511,18,244,35,176
"INV-14835400084","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",86887,"Southern Comfort",12,1000,12.97,19.46,12,233.52,12,3.17,511,18,244,35,176
"INV-14835400089","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",395,"PROXIMO",89197,"Jose Cuervo Especial Reposado",12,1000,13,19.5,24,468,24,6.34,511,18,244,35,176
"INV-14835400047","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43387,"Castillo Silver Rum",12,1000,4.89,7.34,12,88.08,12,3.17,511,18,244,35,176
"INV-14835400043","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",259,"Heaven Hill Brands",43076,"Admiral Nelson Coconut Rum",12,750,5.78,8.67,12,104.04,9,2.37,511,18,244,35,176
"INV-14835400038","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",301,"FIFTH GENERATION INC",38177,"Titos Handmade Vodka",12,1000,12.67,19.01,48,912.48,48,12.68,511,18,244,35,176
"INV-14835400042","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",35,"BACARDI USA INC",43050,"Bacardi Dragon Berry",12,1000,9.5,14.25,12,171,12,3.17,511,18,244,35,176
"INV-14835400037","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",301,"FIFTH GENERATION INC",38176,"Titos Handmade Vodka",12,750,9.64,14.46,12,173.52,9,2.37,511,18,244,35,176
"INV-14835400018","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",26827,"Jack Daniels Old #7 Black Lbl",12,1000,18.89,28.34,48,1360.32,48,12.68,511,18,244,35,176
"INV-14835400081","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081500,"Triple Sec",434,"LUXCO INC",86251,"Juarez Triple Sec",12,1000,2.42,3.63,36,130.68,36,9.51,511,18,244,35,176
"INV-14835400052","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",35,"BACARDI USA INC",43501,"Bacardi Raspberry",12,750,8.25,12.38,12,148.56,9,2.37,511,18,244,35,176
"INV-14835400015","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23827,"Five Star",12,1000,4.4,6.6,48,316.8,48,12.68,511,18,244,35,176
"INV-14835400014","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23826,"Five Star",12,750,3.5,5.25,12,63,9,2.37,511,18,244,35,176
"INV-14835400093","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",27780,"Jim Beam Apple Mini",12,500,5.4,8.1,2,16.2,1,0.26,511,18,244,35,176
"INV-14835400065","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69611,"Dr. Mcgillicuddy's Apple Pie Schnapps",12,750,8.66,12.99,12,155.88,9,2.37,511,18,244,35,176
"INV-14835400083","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",86693,"Jack Daniels Tennessee Fire",12,1000,18.89,28.34,12,340.08,12,3.17,511,18,244,35,176
"INV-14835400049","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",434,"LUXCO INC",45277,"Paramount White Rum",12,1000,4.42,6.63,60,397.8,60,15.85,511,18,244,35,176
"INV-14835400054","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",55,"SAZERAC NORTH AMERICA",64601,"Caravella Limoncello",6,750,11.25,16.88,6,101.28,4.5,1.18,511,18,244,35,176
"INV-14835400056","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",410,"Patron Spirits Company",64736,"Citronge",12,750,13.75,20.63,12,247.56,9,2.37,511,18,244,35,176
"INV-14835400090","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",421,"SAZERAC COMPANY  INC",89887,"Torada Tequila Gold",12,1000,6.63,9.95,60,597,60,15.85,511,18,244,35,176
"INV-14835400068","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69946,"Rumple Minze Peppermint Schnapps Liqueur",12,750,13,19.5,12,234,9,2.37,511,18,244,35,176
"INV-14835400051","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1051100,"American Brandies",259,"Heaven Hill Brands",52319,"Christian Bros Brandy-Round",12,1000,7.11,10.67,12,128.04,12,3.17,511,18,244,35,176
"INV-14835400071","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",322,"Prestige Wine & Spirits Group",75210,"Kinky Pink",6,750,10,15,6,90,4.5,1.18,511,18,244,35,176
"INV-14835400095","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012300,"Single Malt Scotch",370,"PERNOD RICARD USA",5036,"Glenlivet 12YR",12,750,23.98,35.97,4,143.88,3,0.79,511,18,244,35,176
"INV-14835400058","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",64867,"Fireball Cinnamon Whiskey",12,1000,11.34,17.01,24,408.24,24,6.34,511,18,244,35,176
"INV-14835400092","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",10836,"Crown Royal Black",12,750,17,25.5,3,76.5,2.25,0.59,511,18,244,35,176
"INV-14835400055","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",260,"DIAGEO AMERICAS",64716,"Ciroc Peach",12,750,16.49,24.74,12,296.88,9,2.37,511,18,244,35,176
"INV-14835400008","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11777,"Black Velvet",12,1000,6.63,9.95,12,119.4,12,3.17,511,18,244,35,176
"INV-14835400075","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82636,"Dekuyper Grape Pucker",12,750,6.47,9.71,12,116.52,9,2.37,511,18,244,35,176
"INV-14835400063","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",260,"DIAGEO AMERICAS",67267,"Yukon Jack",12,1000,11.75,17.63,12,211.56,12,3.17,511,18,244,35,176
"INV-14835400021","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",86,"BROADBENT VENTURES LLC",27318,"Two Jay's Iowa Corn Whiskey",12,750,13.87,20.81,12,249.72,9,2.37,511,18,244,35,176
"INV-14835400094","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",370,"PERNOD RICARD USA",36769,"Absolut Grapefruit",12,750,11.49,17.24,3,51.72,2.25,0.59,511,18,244,35,176
"INV-14835400077","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82847,"Dekuyper Luscious Peachtree",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-14835400007","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11776,"Black Velvet",12,750,5.23,7.85,36,282.6,27,7.13,511,18,244,35,176
"INV-14835400001","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1051100,"American Brandies",115,"CONSTELLATION BRANDS INC",53214,"Paul Masson Grande Amber Brandy",24,375,3.22,4.83,24,115.92,9,2.37,511,18,244,35,176
"INV-14835400033","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",434,"LUXCO INC",35699,"Pearl Cucumber",12,750,7,10.5,24,252,18,4.75,511,18,244,35,176
"INV-14835400044","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43127,"Bacardi Superior",12,1000,9.5,14.25,24,342,24,6.34,511,18,244,35,176
"INV-14835400059","10/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",192,"Mast-Jagermeister US, Inc",65256,"Jagermeister Liqueur",12,750,12.45,18.68,12,224.16,9,2.37,511,18,244,35,176
